subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1
0,42,1109.0,1,4.0,10.0,0.2911392405063291,0.7088607594936709
0,43,1127.0,1,4.0,4.0,0.23114355231143552,0.7688564476885644
0,44,1311.0,1,7.0,7.0,0.27976190476190477,0.7202380952380952
0,45,2849.0,1,4.0,1.0,0.43738977072310403,0.562610229276896
0,46,1737.0,1,4.0,7.0,0.46831530139103555,0.5316846986089645
0,47,1765.0,1,10.0,4.0,0.6750902527075813,0.3249097472924188
0,48,1079.0,1,1.0,7.0,0.2486910994764398,0.7513089005235603
0,49,1253.0,1,7.0,10.0,0.20582120582120583,0.7941787941787942
0,50,3189.0,0,4.0,4.0,0.7967072297780959,0.2032927702219041
0,51,953.0,1,7.0,7.0,0.27586206896551724,0.7241379310344828
0,52,1885.0,1,1.0,7.0,0.4083916083916084,0.5916083916083916
0,53,1082.0,1,7.0,7.0,0.21882951653944022,0.7811704834605598
0,54,2425.0,0,7.0,1.0,0.6180482686253935,0.38195173137460653
0,55,3529.0,1,1.0,1.0,0.432712215320911,0.567287784679089
0,56,2403.0,0,4.0,1.0,0.4751445086705202,0.5248554913294797
0,57,1975.0,0,10.0,7.0,0.6803482587064676,0.31965174129353235
0,58,1153.0,0,4.0,1.0,0.6022099447513812,0.39779005524861877
0,59,1171.0,1,4.0,7.0,0.2909930715935335,0.7090069284064665
0,60,1393.0,0,7.0,4.0,0.5362318840579711,0.463768115942029
0,61,1583.0,1,1.0,4.0,0.3979591836734694,0.6020408163265306
0,62,1397.0,1,1.0,10.0,0.4975247524752475,0.5024752475247525
0,63,1561.0,0,7.0,4.0,0.5356521739130434,0.4643478260869565
0,64,1063.0,1,1.0,4.0,0.2421875,0.7578125
0,65,1681.0,0,7.0,10.0,0.6291793313069909,0.3708206686930091
0,66,1833.0,1,7.0,10.0,0.39911634756995584,0.6008836524300442
0,67,1013.0,1,4.0,7.0,0.2693409742120344,0.7306590257879656
0,68,1505.0,0,7.0,1.0,0.6452762923351159,0.35472370766488415
0,69,1149.0,0,7.0,1.0,0.6537467700258398,0.3462532299741602
0,70,1023.0,1,4.0,7.0,0.23142857142857143,0.7685714285714286
0,71,1877.0,0,7.0,1.0,0.6914749661705006,0.3085250338294993
0,72,1497.0,0,7.0,4.0,0.5931899641577061,0.4068100358422939
0,73,1175.0,0,7.0,1.0,0.4434250764525994,0.5565749235474006
0,74,1092.0,0,4.0,1.0,0.4868035190615836,0.5131964809384164
0,75,1445.0,0,10.0,1.0,0.55,0.45
0,76,1085.0,0,7.0,1.0,0.42356687898089174,0.5764331210191083
0,77,1681.0,1,1.0,4.0,0.6844783715012722,0.3155216284987277
0,78,1797.0,1,7.0,10.0,0.6251874062968515,0.3748125937031484
0,79,1138.0,0,7.0,4.0,0.48320413436692505,0.5167958656330749
0,80,977.0,0,7.0,1.0,0.5253164556962026,0.47468354430379744
0,81,977.0,1,4.0,10.0,0.3151515151515151,0.6848484848484848
0,82,1503.0,1,4.0,4.0,0.20172413793103447,0.7982758620689655
0,83,1835.0,0,7.0,4.0,0.4169278996865204,0.5830721003134797
0,84,992.0,1,4.0,10.0,0.36283185840707965,0.6371681415929203
0,85,1237.0,1,4.0,7.0,0.2769556025369979,0.7230443974630021
0,86,2129.0,0,10.0,7.0,0.5051903114186851,0.49480968858131485
0,87,965.0,1,4.0,7.0,0.5517241379310345,0.4482758620689655
0,88,1632.0,0,1.0,4.0,0.6074918566775245,0.3925081433224756
0,89,1475.0,0,4.0,1.0,0.4100185528756957,0.5899814471243042
0,90,1777.0,0,10.0,1.0,0.5246376811594203,0.4753623188405797
0,91,1551.0,1,1.0,10.0,0.39215686274509803,0.6078431372549019
0,92,1466.0,0,4.0,1.0,0.5353159851301115,0.4646840148698885
0,93,1395.0,1,4.0,10.0,0.29814814814814816,0.7018518518518518
0,94,3322.0,0,10.0,4.0,0.6497134670487106,0.3502865329512894
0,95,2569.0,1,1.0,4.0,0.38287864534336785,0.6171213546566322
0,96,3293.0,0,10.0,7.0,0.6296829971181557,0.3703170028818444
0,97,1511.0,0,10.0,4.0,0.6306620209059234,0.3693379790940767
0,98,1173.0,0,10.0,1.0,0.6082474226804123,0.3917525773195876
0,99,1423.0,1,4.0,7.0,0.23716814159292035,0.7628318584070797
0,100,1421.0,1,7.0,7.0,0.2147887323943662,0.7852112676056338
0,101,2412.0,1,1.0,10.0,0.3346938775510204,0.6653061224489796
0,102,1585.0,1,1.0,10.0,0.2052469135802469,0.7947530864197531
0,103,1095.0,1,1.0,7.0,0.3508771929824561,0.6491228070175439
0,104,1488.0,1,1.0,4.0,0.5696428571428571,0.4303571428571429
0,105,1597.0,0,10.0,4.0,0.5242718446601942,0.47572815533980584
0,106,1219.0,1,4.0,4.0,0.3200883002207506,0.6799116997792495
0,107,1773.0,0,7.0,4.0,0.7298850574712644,0.27011494252873564
0,108,1410.0,0,7.0,4.0,0.5313092979127134,0.4686907020872865
0,109,3073.0,1,1.0,7.0,0.5885206143896524,0.41147938561034764
0,110,2295.0,1,1.0,4.0,0.5516093229744728,0.4483906770255272
0,111,2589.0,0,7.0,7.0,0.6950629235237173,0.30493707647628265
0,112,1437.0,0,7.0,1.0,0.35647279549718575,0.6435272045028143
0,113,1389.0,1,7.0,4.0,0.3105924596050269,0.6894075403949731
0,114,3913.0,0,1.0,7.0,0.4867149758454106,0.5132850241545893
0,115,3095.0,0,1.0,1.0,0.3321141185076811,0.667885881492319
0,116,1363.0,0,1.0,1.0,0.5291666666666667,0.4708333333333333
0,117,1191.0,0,10.0,1.0,0.4987405541561713,0.5012594458438288
0,118,1735.0,1,1.0,10.0,0.3421985815602837,0.6578014184397163
0,119,1325.0,0,7.0,1.0,0.5460526315789473,0.45394736842105265
0,120,1318.0,1,1.0,4.0,0.27364185110663986,0.7263581488933601
0,121,2537.0,1,1.0,4.0,0.36196911196911197,0.638030888030888
0,122,1288.0,0,7.0,1.0,0.4215686274509804,0.5784313725490197
0,123,2431.0,0,4.0,1.0,0.5589988081048868,0.4410011918951132
0,124,2750.0,0,7.0,4.0,0.397196261682243,0.602803738317757
0,125,1097.0,1,1.0,4.0,0.29177057356608477,0.7082294264339152
0,126,1127.0,1,1.0,7.0,0.41421568627450983,0.5857843137254902
0,127,1739.0,0,7.0,4.0,0.6008902077151336,0.3991097922848665
0,128,1095.0,0,4.0,4.0,0.4631268436578171,0.5368731563421829
0,129,1356.0,1,7.0,10.0,0.2804642166344294,0.7195357833655706
0,130,1081.0,0,7.0,7.0,0.4678362573099415,0.5321637426900585
0,131,1159.0,1,7.0,7.0,0.3986175115207373,0.6013824884792627
0,132,1281.0,0,4.0,4.0,0.48259860788863107,0.5174013921113689
0,133,3017.0,1,7.0,10.0,0.38443396226415094,0.6155660377358491
0,134,1499.0,1,1.0,7.0,0.48523985239852396,0.514760147601476
0,135,1811.0,1,1.0,7.0,0.3022636484687084,0.6977363515312917
0,136,917.0,0,7.0,1.0,1.0,0.0
0,137,1653.0,0,7.0,4.0,0.6964560862865947,0.3035439137134052
0,138,1052.0,1,1.0,10.0,0.29658792650918636,0.7034120734908137
0,139,3078.0,1,10.0,4.0,0.6191319751992914,0.3808680248007086
0,140,1133.0,1,7.0,10.0,0.3975,0.6025
0,141,1315.0,1,4.0,7.0,0.3715415019762846,0.6284584980237155
0,142,1527.0,0,10.0,7.0,0.5393053016453382,0.4606946983546618
0,143,1367.0,1,1.0,4.0,0.34063745019920316,0.6593625498007968
0,144,1736.0,0,1.0,1.0,0.5463108320251178,0.45368916797488223
0,145,995.0,0,10.0,4.0,0.7522123893805309,0.24778761061946902
0,146,1043.0,1,1.0,4.0,0.35883905013192613,0.6411609498680739
0,147,1493.0,1,1.0,4.0,0.2457627118644068,0.7542372881355932
0,148,1661.0,0,7.0,4.0,0.6316793893129771,0.3683206106870229
0,149,943.0,1,1.0,7.0,0.5328185328185329,0.4671814671814672
0,150,1513.0,0,7.0,10.0,0.5661157024793388,0.43388429752066116
0,151,1063.0,1,1.0,4.0,0.33159268929503916,0.6684073107049608
0,152,2163.0,0,7.0,1.0,0.6421514818880352,0.3578485181119649
0,153,1005.0,1,4.0,7.0,0.36464088397790057,0.6353591160220995
0,154,947.0,0,10.0,4.0,0.5257731958762887,0.4742268041237113
0,155,1703.0,0,1.0,1.0,0.5526315789473685,0.4473684210526316
0,156,1141.0,0,10.0,4.0,0.5935828877005348,0.40641711229946526
0,157,1001.0,0,10.0,1.0,0.5517241379310345,0.4482758620689655
0,158,960.0,0,7.0,1.0,0.49504950495049505,0.504950495049505
0,159,1247.0,1,4.0,7.0,0.3202479338842975,0.6797520661157025
0,160,1069.0,0,7.0,7.0,0.45257452574525747,0.5474254742547425
0,161,1033.0,1,1.0,7.0,0.4228723404255319,0.5771276595744681
0,162,1597.0,0,10.0,7.0,0.5967741935483871,0.4032258064516129
0,163,1348.0,0,4.0,4.0,0.6938325991189427,0.30616740088105726
0,164,1297.0,0,7.0,4.0,0.5708245243128964,0.42917547568710357
0,165,947.0,1,1.0,7.0,0.3843843843843844,0.6156156156156156
0,166,1091.0,0,10.0,7.0,0.5752688172043011,0.42473118279569894
0,167,950.0,0,7.0,7.0,1.0,0.0
0,168,1085.0,1,4.0,7.0,0.5368421052631579,0.4631578947368421
0,169,1329.0,0,7.0,1.0,0.5600858369098712,0.43991416309012876
0,170,2841.0,1,7.0,7.0,0.6001846722068329,0.39981532779316714
0,171,1172.0,1,1.0,4.0,0.2727272727272727,0.7272727272727273
0,172,922.0,0,7.0,4.0,0.4652014652014652,0.5347985347985348
0,173,1241.0,1,4.0,7.0,0.5392156862745098,0.46078431372549017
0,174,1215.0,0,7.0,4.0,0.6332378223495702,0.3667621776504298
0,175,1075.0,1,1.0,7.0,0.32124352331606215,0.6787564766839378
0,176,1108.0,1,4.0,10.0,0.3194103194103194,0.6805896805896806
0,177,801.0,1,1.0,7.0,0.4756756756756757,0.5243243243243243
0,178,1097.0,1,4.0,10.0,0.37,0.63
0,179,922.0,1,1.0,7.0,0.32786885245901637,0.6721311475409836
0,180,1016.0,0,7.0,1.0,0.47305389221556887,0.5269461077844312
0,181,1212.0,0,7.0,1.0,0.5407925407925408,0.4592074592074592
0,182,1239.0,0,4.0,1.0,0.5321100917431193,0.46788990825688076
0,183,1293.0,1,7.0,4.0,0.2922465208747515,0.7077534791252486
0,184,815.0,1,1.0,4.0,0.5274261603375527,0.47257383966244726
0,185,1109.0,0,7.0,1.0,0.4525993883792049,0.5474006116207951
0,186,1190.0,0,4.0,1.0,0.3689655172413793,0.6310344827586207
0,187,889.0,1,1.0,7.0,0.41776315789473684,0.5822368421052632
0,188,1834.0,1,7.0,4.0,0.2927461139896373,0.7072538860103627
0,189,868.0,1,4.0,10.0,0.5375494071146245,0.4624505928853755
0,190,889.0,0,7.0,1.0,0.528,0.472
0,191,1303.0,1,1.0,10.0,0.5361596009975063,0.46384039900249374
0,192,1138.0,0,7.0,1.0,0.5394736842105263,0.4605263157894737
0,193,1327.0,1,4.0,7.0,0.4790697674418605,0.5209302325581395
0,194,1464.0,0,10.0,1.0,0.5955473098330241,0.4044526901669759
0,195,1191.0,0,7.0,1.0,0.5549872122762148,0.44501278772378516
0,196,1201.0,1,4.0,7.0,0.4251101321585903,0.5748898678414097
0,197,3557.0,1,4.0,4.0,0.4838478104809763,0.5161521895190236
0,198,1806.0,1,1.0,4.0,0.6204620462046204,0.3795379537953795
0,199,1215.0,0,1.0,7.0,0.5460992907801419,0.45390070921985815
0,200,847.0,0,10.0,1.0,0.0,1.0
0,201,1174.0,0,1.0,4.0,0.5454545454545454,0.45454545454545453
0,202,1065.0,1,4.0,10.0,0.37209302325581395,0.627906976744186
0,203,1091.0,0,10.0,7.0,0.6182795698924731,0.3817204301075269
0,204,631.0,0,10.0,1.0,0.9142857142857143,0.08571428571428572
0,205,1047.0,1,4.0,4.0,0.31842105263157894,0.6815789473684211
0,206,1543.0,1,4.0,1.0,0.7241379310344828,0.27586206896551724
0,207,1056.0,1,7.0,4.0,0.35128205128205126,0.6487179487179487
0,208,1505.0,1,7.0,1.0,0.5766550522648084,0.42334494773519166
0,209,910.0,1,4.0,7.0,0.4430379746835443,0.5569620253164557
0,210,960.0,0,10.0,1.0,0.40892193308550184,0.5910780669144982
0,211,931.0,0,7.0,10.0,0.4618055555555556,0.5381944444444444
0,212,1389.0,0,1.0,4.0,0.4853801169590643,0.5146198830409356
0,213,1131.0,1,1.0,7.0,0.317016317016317,0.682983682983683
0,214,1159.0,0,7.0,1.0,0.49002849002849,0.50997150997151
0,215,985.0,0,7.0,4.0,0.4934210526315789,0.506578947368421
0,216,1271.0,0,1.0,1.0,0.49081364829396323,0.5091863517060368
0,217,1189.0,1,4.0,7.0,0.34451901565995524,0.6554809843400448
0,218,1632.0,1,10.0,7.0,0.6318407960199005,0.3681592039800995
0,219,1133.0,1,1.0,4.0,0.5344129554655871,0.46558704453441296
0,220,964.0,1,1.0,4.0,0.25,0.75
0,221,1193.0,1,4.0,1.0,0.23342175066312998,0.76657824933687
0,222,1387.0,1,4.0,10.0,0.37476099426386233,0.6252390057361377
0,223,1152.0,0,4.0,1.0,0.571764705882353,0.42823529411764705
0,224,1319.0,1,7.0,7.0,0.29615384615384616,0.7038461538461539
0,225,1173.0,0,10.0,4.0,0.0,1.0
0,226,823.0,0,10.0,7.0,0.7078651685393258,0.29213483146067415
0,227,1017.0,1,1.0,10.0,0.37398373983739835,0.6260162601626016
0,228,1121.0,0,7.0,4.0,0.46112600536193027,0.5388739946380697
0,229,954.0,1,4.0,4.0,0.37037037037037035,0.6296296296296297
0,230,1047.0,1,4.0,7.0,0.43131868131868134,0.5686813186813187
0,231,1940.0,0,4.0,1.0,0.5535465924895688,0.44645340751043117
0,232,1217.0,0,10.0,4.0,0.5241545893719807,0.4758454106280193
0,233,2262.0,0,4.0,7.0,0.5862433862433862,0.41375661375661377
0,234,1243.0,0,4.0,1.0,0.5209302325581395,0.4790697674418605
0,235,1111.0,1,4.0,10.0,0.3925925925925926,0.6074074074074074
0,236,963.0,0,10.0,1.0,0.600609756097561,0.39939024390243905
0,237,1147.0,1,4.0,7.0,0.38823529411764707,0.611764705882353
0,238,1263.0,0,1.0,1.0,0.5056433408577878,0.49435665914221216
0,239,1186.0,1,1.0,7.0,0.3062645011600928,0.6937354988399071
0,240,1089.0,0,10.0,7.0,0.3764705882352941,0.6235294117647059
0,241,1055.0,1,1.0,7.0,0.3287292817679558,0.6712707182320442
0,242,1167.0,0,7.0,4.0,0.42441860465116277,0.5755813953488372
0,243,2048.0,0,10.0,7.0,0.6098159509202454,0.3901840490797546
0,244,1032.0,0,10.0,4.0,0.3993993993993994,0.6006006006006006
0,245,1296.0,0,10.0,1.0,0.6441048034934498,0.3558951965065502
0,246,1194.0,1,4.0,7.0,0.273972602739726,0.726027397260274
0,247,1782.0,1,4.0,7.0,0.43874172185430466,0.5612582781456954
0,248,1295.0,0,10.0,4.0,0.4523809523809524,0.5476190476190477
0,249,941.0,1,1.0,4.0,0.44680851063829785,0.5531914893617021
0,250,1175.0,0,1.0,1.0,0.726984126984127,0.273015873015873
0,251,914.0,0,7.0,10.0,1.0,0.0
0,252,1261.0,0,4.0,1.0,0.5257009345794392,0.4742990654205608
0,253,1254.0,1,4.0,10.0,0.4828571428571429,0.5171428571428571
0,254,1328.0,0,1.0,4.0,0.5245202558635395,0.47547974413646055
0,255,1025.0,1,4.0,7.0,0.6233183856502242,0.37668161434977576
0,256,1263.0,0,7.0,4.0,0.6306306306306306,0.36936936936936937
0,257,1342.0,0,4.0,1.0,0.6606060606060606,0.3393939393939394
0,258,1016.0,1,1.0,10.0,0.35772357723577236,0.6422764227642277
0,259,1387.0,0,4.0,4.0,0.6633663366336634,0.33663366336633666
0,260,973.0,1,1.0,10.0,0.4247104247104247,0.5752895752895753
0,261,1185.0,0,10.0,1.0,0.6009852216748769,0.39901477832512317
0,262,1295.0,1,7.0,10.0,0.0,1.0
0,263,979.0,0,7.0,4.0,0.5806451612903226,0.41935483870967744
0,264,1324.0,0,4.0,4.0,0.5796766743648961,0.42032332563510394
0,265,1137.0,0,4.0,4.0,0.5561643835616439,0.4438356164383562
0,266,1161.0,0,4.0,1.0,0.6617647058823529,0.3382352941176471
0,267,1226.0,0,10.0,7.0,0.7330827067669173,0.2669172932330827
0,268,1114.0,0,4.0,1.0,0.5277777777777778,0.4722222222222222
0,269,1012.0,1,1.0,7.0,0.3079019073569482,0.6920980926430518
0,270,958.0,1,7.0,7.0,0.3017241379310345,0.6982758620689655
0,271,1074.0,0,4.0,1.0,1.0,0.0
0,272,1052.0,1,1.0,10.0,0.6285714285714286,0.37142857142857144
0,273,1558.0,0,1.0,4.0,0.5280289330922242,0.4719710669077758
0,274,1196.0,0,4.0,7.0,0.5289672544080605,0.47103274559193953
0,275,2310.0,0,1.0,7.0,0.5664921465968586,0.43350785340314135
0,276,1251.0,1,1.0,7.0,0.3857758620689655,0.6142241379310345
0,277,1267.0,0,4.0,1.0,0.6296296296296297,0.37037037037037035
0,278,1113.0,0,7.0,1.0,0.6919315403422983,0.3080684596577017
0,279,970.0,1,1.0,10.0,0.35988200589970504,0.640117994100295
0,280,1268.0,1,7.0,4.0,0.3167701863354037,0.6832298136645962
0,281,935.0,1,7.0,10.0,0.46296296296296297,0.5370370370370371
0,282,1163.0,0,10.0,4.0,0.5331632653061225,0.46683673469387754
0,283,1104.0,0,1.0,1.0,0.4332344213649852,0.5667655786350149
0,284,1068.0,1,4.0,10.0,0.3665768194070081,0.633423180592992
0,285,1215.0,0,7.0,4.0,0.5249406175771971,0.4750593824228028
0,286,2176.0,1,4.0,7.0,0.5518394648829431,0.44816053511705684
0,287,1342.0,0,10.0,4.0,0.5488888888888889,0.45111111111111113
0,288,1520.0,1,1.0,10.0,0.44565217391304346,0.5543478260869565
0,289,1156.0,0,7.0,1.0,0.5051020408163265,0.49489795918367346
0,290,1226.0,1,1.0,7.0,0.4671201814058957,0.5328798185941043
0,291,788.0,0,10.0,4.0,0.5099601593625498,0.4900398406374502
0,292,1134.0,1,7.0,10.0,0.3014018691588785,0.6985981308411215
0,293,961.0,1,4.0,1.0,0.4323529411764706,0.5676470588235294
0,294,1021.0,0,7.0,1.0,0.39464882943143814,0.6053511705685619
0,295,1288.0,0,7.0,4.0,0.4219512195121951,0.5780487804878048
0,296,2493.0,0,7.0,7.0,0.6157024793388429,0.384297520661157
0,297,1494.0,0,7.0,1.0,0.6204506065857885,0.37954939341421146
0,298,1148.0,1,7.0,4.0,0.25229357798165136,0.7477064220183486
0,299,1071.0,0,10.0,7.0,0.4985754985754986,0.5014245014245015
0,300,1027.0,1,1.0,7.0,0.6328358208955224,0.36716417910447763
0,301,1422.0,1,1.0,4.0,0.22281639928698752,0.7771836007130125
0,302,1163.0,1,7.0,10.0,0.2985781990521327,0.7014218009478673
0,303,1347.0,1,4.0,10.0,0.33178654292343385,0.6682134570765661
0,304,925.0,1,4.0,4.0,0.42857142857142855,0.5714285714285714
0,305,1192.0,1,1.0,1.0,0.505586592178771,0.49441340782122906
0,306,952.0,1,1.0,10.0,0.3211009174311927,0.6788990825688074
0,307,1505.0,1,1.0,4.0,0.40892193308550184,0.5910780669144982
0,308,1835.0,1,7.0,1.0,0.5341074020319303,0.46589259796806964
0,309,882.0,1,4.0,7.0,0.3298245614035088,0.6701754385964912
0,310,787.0,1,4.0,10.0,0.39748953974895396,0.602510460251046
0,311,1934.0,0,7.0,1.0,0.6451204055766794,0.3548795944233207
0,312,1404.0,0,7.0,1.0,0.5235955056179775,0.4764044943820225
0,313,1008.0,1,1.0,7.0,0.3489010989010989,0.6510989010989011
0,314,1339.0,1,1.0,4.0,0.29693486590038315,0.7030651340996169
0,315,1413.0,0,4.0,1.0,0.5650485436893203,0.4349514563106796
0,316,1062.0,1,7.0,4.0,0.3185378590078329,0.6814621409921671
0,317,952.0,0,10.0,1.0,0.4222972972972973,0.5777027027027027
0,318,1255.0,1,7.0,4.0,0.22821576763485477,0.7717842323651453
0,319,1156.0,0,7.0,1.0,0.5025510204081632,0.49744897959183676
0,320,1378.0,0,4.0,1.0,0.43711340206185567,0.5628865979381443
0,321,1227.0,0,10.0,7.0,0.31317494600431967,0.6868250539956804
0,322,1252.0,0,4.0,1.0,0.37894736842105264,0.6210526315789474
0,323,960.0,1,1.0,4.0,0.4161676646706587,0.5838323353293413
0,324,1295.0,1,4.0,7.0,0.28024193548387094,0.719758064516129
0,325,1393.0,0,4.0,1.0,0.5663366336633663,0.43366336633663366
0,326,1202.0,0,4.0,7.0,0.5060240963855421,0.4939759036144578
0,327,1224.0,0,7.0,10.0,0.4812206572769953,0.5187793427230047
0,328,1740.0,1,7.0,7.0,0.3942505133470226,0.6057494866529775
0,329,2111.0,0,1.0,10.0,0.6942823803967327,0.3057176196032672
0,330,1637.0,1,4.0,1.0,0.2313546423135464,0.7686453576864536
0,331,1543.0,1,1.0,1.0,0.5785582255083179,0.4214417744916821
0,332,2951.0,1,7.0,4.0,0.4342532467532468,0.5657467532467533
0,333,999.0,1,4.0,4.0,0.346875,0.653125
0,334,2327.0,1,4.0,7.0,0.44196951934349354,0.5580304806565064
0,335,1099.0,0,10.0,4.0,0.5880597014925373,0.41194029850746267
0,336,1167.0,0,7.0,7.0,0.587012987012987,0.412987012987013
0,337,1331.0,1,4.0,1.0,0.3914027149321267,0.6085972850678733
0,338,1063.0,1,7.0,7.0,0.36666666666666664,0.6333333333333333
0,339,1205.0,1,7.0,1.0,0.2985507246376812,0.7014492753623188
0,340,1267.0,0,10.0,7.0,0.5277108433734939,0.472289156626506
0,341,1207.0,0,4.0,7.0,0.5465994962216625,0.4534005037783375
0,342,1251.0,1,7.0,10.0,0.3028720626631854,0.6971279373368147
0,343,1009.0,1,1.0,10.0,0.3782894736842105,0.6217105263157895
0,344,1299.0,1,1.0,7.0,0.33766233766233766,0.6623376623376623
0,345,911.0,1,1.0,7.0,0.25757575757575757,0.7424242424242424
0,346,1973.0,0,10.0,1.0,0.7179144385026738,0.2820855614973262
0,347,1183.0,0,1.0,4.0,0.434010152284264,0.565989847715736
0,348,1401.0,1,4.0,10.0,0.3464419475655431,0.653558052434457
0,349,2111.0,1,1.0,4.0,0.3530120481927711,0.6469879518072289
0,350,2569.0,0,1.0,1.0,0.5446339017051154,0.45536609829488467
0,351,1717.0,0,4.0,4.0,0.40625,0.59375
0,352,3211.0,0,7.0,4.0,0.5900933237616655,0.40990667623833454
0,353,1111.0,1,4.0,7.0,0.36153846153846153,0.6384615384615384
0,354,1208.0,1,4.0,10.0,0.2766990291262136,0.7233009708737864
0,355,1521.0,1,4.0,1.0,0.3018867924528302,0.6981132075471698
0,356,2487.0,1,10.0,7.0,0.4328523862375139,0.5671476137624861
0,357,2571.0,0,1.0,7.0,0.5889908256880734,0.41100917431192663
0,358,1019.0,1,4.0,7.0,0.41025641025641024,0.5897435897435898
0,359,1567.0,0,10.0,1.0,0.5697074010327022,0.43029259896729777
0,360,1122.0,1,1.0,1.0,0.2765957446808511,0.723404255319149
0,361,1310.0,0,7.0,4.0,0.5651105651105651,0.4348894348894349
0,362,1549.0,0,1.0,4.0,0.6931407942238267,0.30685920577617326
0,363,1151.0,1,1.0,1.0,0.27053140096618356,0.7294685990338164
0,364,2067.0,1,1.0,7.0,0.4827089337175792,0.5172910662824207
0,365,1075.0,1,1.0,7.0,0.27393617021276595,0.726063829787234
0,366,1363.0,1,4.0,1.0,0.2441860465116279,0.7558139534883721
0,367,1235.0,0,4.0,1.0,0.5425790754257908,0.45742092457420924
0,368,1887.0,0,7.0,1.0,0.5875968992248062,0.4124031007751938
0,369,1077.0,0,1.0,1.0,0.6666666666666666,0.3333333333333333
0,370,1003.0,0,1.0,7.0,0.5923566878980892,0.40764331210191085
0,371,1653.0,0,4.0,10.0,0.631911532385466,0.36808846761453395
0,372,1207.0,0,4.0,4.0,0.5626598465473146,0.4373401534526854
0,373,1011.0,0,7.0,7.0,0.3848684210526316,0.6151315789473685
0,374,1651.0,1,4.0,1.0,0.4359861591695502,0.5640138408304498
0,375,1027.0,1,4.0,7.0,0.2630057803468208,0.7369942196531792
0,376,1171.0,0,10.0,4.0,0.5977653631284916,0.4022346368715084
0,377,1557.0,1,1.0,7.0,0.5469613259668509,0.4530386740331492
0,378,981.0,1,7.0,10.0,0.4641509433962264,0.5358490566037736
0,379,1093.0,0,4.0,4.0,0.544891640866873,0.4551083591331269
0,380,1361.0,1,7.0,7.0,0.497787610619469,0.5022123893805309
0,381,1339.0,1,1.0,7.0,0.25396825396825395,0.746031746031746
0,382,997.0,1,7.0,7.0,0.2930513595166163,0.7069486404833837
