subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1
0,56,1514.0,0.0,6.0,4.0,0.078608245,0.9213917
0,57,682.0,1.0,1.0,4.0,0.0,1.0
0,58,1323.0,1.0,2.0,6.0,0.0,1.0
0,59,1009.0,0.0,5.0,3.0,0.0,1.0
0,60,1341.0,1.0,6.0,9.0,0.18389058,0.8161094
0,61,852.0,1.0,6.0,10.0,0.0,1.0
0,62,832.0,1.0,2.0,6.0,0.0,1.0
0,63,1025.0,1.0,4.0,9.0,0.9215292,0.078470826
0,64,1902.0,1.0,4.0,9.0,0.36860672,0.6313933
0,65,1277.0,1.0,6.0,10.0,0.33333334,0.6666667
0,67,1357.0,1.0,6.0,8.0,0.64056224,0.35943776
0,68,1427.0,0.0,2.0,1.0,0.33370537,0.66629463
0,69,928.0,0.0,7.0,3.0,0.0,1.0
0,70,1971.0,0.0,2.0,4.0,0.40685892,0.5931411
0,71,1167.0,1.0,2.0,6.0,0.5995976,0.40040243
0,72,1123.0,1.0,4.0,6.0,1.0,0.0
0,73,3939.0,1.0,9.0,10.0,0.4998489,0.5001511
0,74,1220.0,1.0,4.0,5.0,0.10033445,0.89966553
0,75,4142.0,1.0,1.0,3.0,0.5249433,0.47505668
0,76,1102.0,1.0,4.0,3.0,0.0,1.0
0,77,2291.0,0.0,10.0,10.0,0.6861144,0.31388566
0,78,745.0,1.0,2.0,6.0,0.0,1.0
0,79,1713.0,1.0,2.0,2.0,0.46651787,0.53348213
0,80,974.0,1.0,3.0,6.0,0.16232465,0.83767533
0,81,2256.0,1.0,5.0,4.0,0.50029886,0.49970114
0,82,834.0,0.0,6.0,3.0,0.0,1.0
0,83,1771.0,0.0,2.0,4.0,0.3998465,0.6001535
0,84,864.0,1.0,4.0,4.0,0.4025,0.5975
0,85,804.0,0.0,4.0,1.0,0.42216358,0.5778364
0,86,2060.0,1.0,5.0,5.0,0.0,1.0
0,87,1042.0,1.0,1.0,5.0,0.8841699,0.115830116
0,88,844.0,1.0,8.0,10.0,0.052770447,0.94722956
0,89,898.0,1.0,4.0,3.0,0.1764706,0.8235294
0,90,964.0,0.0,2.0,2.0,0.04366812,0.95633185
1,0,1672.0,0.0,5.0,2.0,0.28007025,0.71992975
1,1,1748.0,0.0,9.0,8.0,0.4882353,0.5117647
1,2,2104.0,1.0,7.0,10.0,0.0,1.0
1,3,4422.0,0.0,8.0,2.0,0.339473,0.660527
1,4,2940.0,0.0,0.0,5.0,0.1769777,0.8230223
1,5,4395.0,0.0,8.0,8.0,0.56442255,0.43557748
1,6,2623.0,0.0,9.0,3.0,0.31780168,0.68219835
1,7,1770.0,1.0,2.0,7.0,0.0,1.0
1,8,3117.0,0.0,7.0,5.0,0.6923077,0.30769232
1,9,1291.0,0.0,10.0,7.0,1.0,0.0
1,10,1846.0,1.0,2.0,2.0,0.49579832,0.5042017
1,11,1844.0,0.0,2.0,7.0,0.7852807,0.21471927
1,12,1692.0,1.0,8.0,9.0,0.0,1.0
1,13,2767.0,1.0,4.0,9.0,0.3901533,0.6098467
1,14,1758.0,1.0,2.0,7.0,0.3145098,0.6854902
1,15,1847.0,0.0,1.0,2.0,0.53196347,0.46803653
1,16,1106.0,0.0,10.0,3.0,0.0,1.0
1,17,1128.0,0.0,8.0,10.0,0.0,1.0
1,18,2655.0,1.0,9.0,3.0,0.0,1.0
1,19,1937.0,1.0,2.0,8.0,0.35880148,0.6411985
1,20,995.0,0.0,8.0,10.0,0.0,1.0
1,21,1443.0,0.0,8.0,10.0,0.04968153,0.95031846
1,22,1489.0,0.0,8.0,1.0,0.24117054,0.7588295
1,23,1190.0,1.0,2.0,9.0,0.0,1.0
1,24,1292.0,0.0,3.0,1.0,0.25884545,0.74115455
1,25,1428.0,1.0,8.0,10.0,0.02770083,0.97229916
1,26,1898.0,0.0,10.0,7.0,0.63048166,0.36951834
1,27,1511.0,0.0,2.0,0.0,0.0,1.0
1,28,4826.0,1.0,8.0,1.0,0.57605404,0.42394596
1,29,2185.0,1.0,10.0,10.0,0.28478545,0.71521455
1,30,1453.0,1.0,10.0,10.0,0.25417075,0.7458292
1,31,2734.0,1.0,1.0,3.0,0.65386415,0.34613582
1,32,1087.0,1.0,8.0,10.0,1.0,0.0
1,33,2593.0,1.0,8.0,5.0,0.3409594,0.6590406
1,34,4380.0,1.0,2.0,8.0,0.34650293,0.65349704
1,35,1338.0,0.0,9.0,5.0,0.0,1.0
1,36,1472.0,1.0,5.0,9.0,0.0,1.0
1,37,4602.0,0.0,0.0,7.0,0.8418993,0.15810071
1,38,1431.0,1.0,8.0,9.0,0.45193508,0.54806495
1,39,2185.0,0.0,8.0,8.0,0.542698,0.45730197
1,40,1361.0,0.0,5.0,8.0,1.0,0.0
1,41,1603.0,1.0,4.0,8.0,0.0,1.0
1,43,1031.0,0.0,5.0,8.0,0.0,1.0
1,44,1772.0,1.0,1.0,5.0,0.3447016,0.6552984
1,45,1327.0,0.0,4.0,10.0,0.0,1.0
1,46,2003.0,1.0,3.0,5.0,0.21733244,0.7826676
1,47,1016.0,1.0,7.0,9.0,0.0,1.0
1,48,1298.0,0.0,7.0,2.0,0.045558088,0.9544419
1,49,1037.0,0.0,5.0,8.0,0.0,1.0
1,50,3648.0,1.0,0.0,3.0,0.53415346,0.46584654
1,51,2179.0,1.0,2.0,7.0,0.50061274,0.49938726
1,52,1302.0,0.0,8.0,2.0,0.0,1.0
1,53,1193.0,1.0,9.0,10.0,0.0,1.0
1,54,1082.0,1.0,4.0,8.0,0.0,1.0
1,55,1311.0,0.0,2.0,0.0,0.39397904,0.6060209
1,56,1021.0,0.0,4.0,8.0,0.0,1.0
1,57,1141.0,0.0,0.0,3.0,0.15934959,0.8406504
1,58,849.0,0.0,9.0,8.0,0.0,1.0
1,59,1466.0,0.0,2.0,5.0,0.16766468,0.83233535
1,60,1178.0,1.0,7.0,8.0,0.0,1.0
1,61,1217.0,0.0,4.0,10.0,0.23945579,0.76054424
1,62,854.0,0.0,8.0,8.0,0.0,1.0
1,63,1325.0,0.0,10.0,9.0,0.0,1.0
1,64,1685.0,1.0,6.0,0.0,0.43482065,0.56517935
1,65,2164.0,0.0,8.0,1.0,0.34364995,0.6563501
1,66,1379.0,1.0,1.0,5.0,0.62695926,0.37304077
1,67,2449.0,1.0,0.0,5.0,0.32178715,0.6782129
1,68,1111.0,1.0,1.0,5.0,0.0,1.0
1,69,2380.0,0.0,7.0,4.0,0.31903946,0.68096054
1,70,1305.0,0.0,4.0,2.0,0.24743444,0.75256556
1,71,1166.0,0.0,8.0,2.0,0.42568544,0.5743146
1,72,1279.0,1.0,7.0,7.0,0.0,1.0
1,73,1877.0,1.0,2.0,1.0,0.0,1.0
1,74,941.0,1.0,4.0,10.0,0.0,1.0
1,75,1456.0,0.0,8.0,8.0,0.69097537,0.3090246
1,76,2263.0,0.0,0.0,6.0,0.4157044,0.58429563
1,77,743.0,0.0,9.0,10.0,0.0,1.0
1,78,998.0,0.0,8.0,5.0,0.38535646,0.6146436
1,79,878.0,1.0,2.0,9.0,1.0,0.0
1,80,1639.0,0.0,2.0,1.0,0.5251142,0.47488585
1,81,1535.0,0.0,9.0,6.0,0.13781513,0.8621849
1,82,1204.0,1.0,2.0,8.0,0.0,1.0
1,83,1103.0,1.0,10.0,5.0,0.0,1.0
1,84,896.0,0.0,10.0,7.0,0.0,1.0
1,85,1008.0,0.0,8.0,2.0,0.0,1.0
1,86,875.0,1.0,3.0,10.0,0.0,1.0
1,87,1477.0,0.0,0.0,0.0,1.0,0.0
1,88,944.0,1.0,8.0,7.0,0.0,1.0
1,89,1690.0,0.0,8.0,4.0,0.27522036,0.7247796
1,90,667.0,1.0,6.0,10.0,0.0,1.0
1,91,1015.0,1.0,4.0,5.0,1.0,0.0
1,92,812.0,0.0,8.0,1.0,1.0,0.0
1,93,1113.0,1.0,8.0,9.0,0.52757794,0.47242206
1,94,1401.0,1.0,1.0,1.0,0.69034404,0.30965593
1,95,1332.0,1.0,4.0,2.0,1.0,0.0
1,96,728.0,0.0,10.0,6.0,0.0,1.0
1,97,1106.0,0.0,10.0,8.0,0.05882353,0.9411765
1,98,1561.0,1.0,3.0,1.0,0.0,1.0
2,0,3848.0,1.0,1.0,2.0,0.39705297,0.60294706
2,1,2885.0,0.0,2.0,0.0,0.51428574,0.4857143
2,2,6540.0,0.0,2.0,3.0,0.5266168,0.4733832
2,3,2175.0,0.0,1.0,0.0,0.3589015,0.6410985
2,4,12619.0,1.0,2.0,2.0,0.46884188,0.5311581
2,5,4507.0,0.0,4.0,1.0,0.28324506,0.716755
2,6,8347.0,1.0,0.0,0.0,0.27320847,0.72679156
2,7,4549.0,1.0,1.0,3.0,0.0,1.0
2,8,3514.0,0.0,3.0,2.0,0.2097166,0.7902834
2,9,2127.0,1.0,0.0,2.0,0.0,1.0
2,10,2383.0,1.0,1.0,4.0,0.0,1.0
2,11,9526.0,0.0,4.0,2.0,0.14698416,0.85301584
2,12,2193.0,1.0,1.0,3.0,0.0,1.0
2,13,5808.0,0.0,2.0,0.0,0.46812278,0.5318772
2,14,4362.0,0.0,3.0,0.0,0.092721835,0.9072782
2,15,4429.0,0.0,5.0,2.0,0.0,1.0
2,16,1713.0,1.0,2.0,3.0,0.0,1.0
2,17,9120.0,1.0,2.0,1.0,0.33917582,0.6608242
2,18,2621.0,1.0,2.0,4.0,0.0,1.0
2,19,3390.0,0.0,2.0,0.0,0.0,1.0
2,20,7396.0,0.0,5.0,0.0,0.5099602,0.49003986
2,21,3426.0,1.0,2.0,3.0,0.457483,0.542517
2,22,10055.0,1.0,3.0,2.0,0.44215286,0.55784714
2,23,4690.0,0.0,3.0,0.0,0.0,1.0
2,24,5192.0,0.0,4.0,3.0,0.37448466,0.62551534
2,25,3098.0,0.0,4.0,1.0,0.0,1.0
2,26,3072.0,1.0,1.0,3.0,0.75428116,0.24571884
2,27,8430.0,0.0,3.0,0.0,0.2841125,0.7158875
2,28,2831.0,1.0,1.0,5.0,0.3184573,0.6815427
2,29,8306.0,1.0,0.0,0.0,0.0,1.0
2,30,4834.0,0.0,3.0,1.0,0.43618092,0.5638191
2,31,5998.0,1.0,2.0,1.0,0.36810583,0.6318942
2,32,15825.0,1.0,4.0,4.0,0.31850573,0.6814943
2,33,5164.0,0.0,1.0,4.0,0.6810798,0.31892022
2,34,12014.0,1.0,1.0,2.0,0.45241454,0.5475855
2,35,5284.0,0.0,0.0,0.0,0.59179926,0.40820074
2,36,7170.0,0.0,2.0,0.0,0.53367287,0.4663271
2,37,10207.0,0.0,4.0,3.0,0.5491706,0.4508294
2,38,5170.0,1.0,2.0,2.0,0.32269874,0.6773012
2,39,3539.0,0.0,2.0,0.0,0.4853598,0.5146402
2,40,2265.0,0.0,0.0,1.0,0.0,1.0
2,41,5702.0,0.0,6.0,2.0,0.25467,0.74533004
2,42,5594.0,0.0,4.0,1.0,0.3950562,0.6049438
2,43,3327.0,1.0,2.0,2.0,0.47354016,0.5264599
2,44,3654.0,0.0,3.0,2.0,0.30453753,0.69546247
2,45,5344.0,0.0,1.0,0.0,0.6258047,0.37419528
2,46,9517.0,1.0,2.0,2.0,0.08065285,0.91934717
2,47,1832.0,1.0,1.0,3.0,0.0,1.0
2,48,4326.0,1.0,1.0,2.0,0.45828295,0.54171705
2,49,12079.0,0.0,5.0,3.0,0.32749292,0.6725071
2,50,5578.0,1.0,0.0,1.0,0.5477273,0.4522727
2,51,1590.0,1.0,2.0,4.0,0.22185062,0.77814937
2,52,2614.0,1.0,2.0,1.0,0.39745918,0.60254085
2,53,2150.0,1.0,2.0,5.0,0.0,1.0
2,54,2359.0,1.0,1.0,1.0,0.5943012,0.40569878
2,55,5442.0,1.0,2.0,2.0,0.47399113,0.52600884
2,56,11225.0,0.0,5.0,4.0,0.7406407,0.25935933
2,57,2108.0,0.0,1.0,0.0,0.4720908,0.52790916
2,58,2174.0,0.0,2.0,3.0,0.17488076,0.82511926
2,59,1882.0,0.0,4.0,0.0,0.0,1.0
2,60,9030.0,1.0,1.0,3.0,0.17936583,0.8206342
2,61,943.0,0.0,0.0,0.0,0.0,1.0
2,62,6752.0,0.0,3.0,2.0,0.5330494,0.4669506
2,63,2355.0,0.0,2.0,0.0,0.0,1.0
2,64,8135.0,0.0,4.0,2.0,0.32571024,0.67428976
2,65,1917.0,1.0,2.0,0.0,0.0,1.0
2,66,9664.0,1.0,4.0,5.0,0.44100294,0.55899704
2,67,2398.0,0.0,2.0,0.0,1.0,0.0
2,68,1287.0,1.0,0.0,4.0,0.0,1.0
2,69,1596.0,1.0,0.0,3.0,0.0,1.0
2,70,1887.0,0.0,3.0,0.0,0.0,1.0
2,71,2173.0,1.0,2.0,0.0,1.0,0.0
2,72,1504.0,1.0,2.0,4.0,0.0,1.0
2,73,2103.0,1.0,1.0,3.0,0.0,1.0
2,74,2648.0,0.0,2.0,1.0,0.61225694,0.3877431
2,75,3629.0,0.0,5.0,6.0,0.14796548,0.8520345
2,76,3659.0,0.0,2.0,0.0,0.3851301,0.6148699
2,77,3903.0,0.0,1.0,1.0,0.50033003,0.49966997
2,78,1677.0,0.0,0.0,2.0,0.0,1.0
2,79,1024.0,1.0,1.0,4.0,0.0,1.0
2,80,2237.0,0.0,2.0,1.0,0.0,1.0
2,81,5201.0,1.0,4.0,0.0,0.29346174,0.70653826
2,82,1435.0,0.0,5.0,0.0,0.09902597,0.90097404
2,83,8584.0,1.0,2.0,3.0,0.37979257,0.6202074
2,84,2135.0,0.0,0.0,1.0,0.0,1.0
2,85,2029.0,0.0,4.0,2.0,0.0,1.0
2,86,3619.0,0.0,3.0,2.0,0.41926345,0.5807365
2,87,1823.0,0.0,1.0,0.0,0.0,1.0
2,88,7245.0,0.0,1.0,0.0,0.27284163,0.72715837
2,89,2863.0,0.0,5.0,1.0,0.0,1.0
2,90,1676.0,1.0,0.0,1.0,0.0,1.0
2,91,2210.0,0.0,4.0,3.0,0.53861004,0.46138996
2,92,1988.0,1.0,2.0,3.0,0.0,1.0
2,93,1683.0,0.0,2.0,0.0,0.50054526,0.49945474
2,94,1702.0,0.0,2.0,1.0,0.0,1.0
2,95,1498.0,1.0,5.0,6.0,0.0,1.0
2,96,2328.0,1.0,0.0,4.0,0.2257661,0.7742339
2,97,5841.0,0.0,2.0,1.0,0.49978372,0.50021625
2,98,2172.0,0.0,3.0,0.0,0.56354165,0.43645832
2,99,2046.0,0.0,0.0,2.0,0.0,1.0
3,0,2234.0,0.0,2.0,0.0,1.0,0.0
3,4,1638.0,0.0,6.0,2.0,1.0,0.0
3,5,2355.0,0.0,4.0,2.0,1.0,0.0
3,6,2454.0,1.0,2.0,4.0,0.01985371,0.9801463
3,9,4742.0,0.0,2.0,0.0,0.51619434,0.48380566
3,10,2414.0,1.0,4.0,5.0,0.0,1.0
3,11,2062.0,1.0,0.0,4.0,0.0,1.0
3,13,1340.0,1.0,2.0,3.0,1.0,0.0
3,14,2136.0,1.0,2.0,4.0,0.42307693,0.5769231
3,16,2130.0,0.0,5.0,3.0,0.69609857,0.30390143
3,17,1489.0,1.0,3.0,2.0,1.0,0.0
3,18,2721.0,1.0,1.0,1.0,0.73350257,0.26649746
3,19,2406.0,0.0,2.0,0.0,1.0,0.0
3,20,2504.0,0.0,3.0,4.0,0.8752941,0.12470588
3,21,1349.0,0.0,3.0,2.0,1.0,0.0
3,22,1063.0,1.0,6.0,6.0,1.0,0.0
3,24,2050.0,1.0,1.0,3.0,0.6833741,0.31662592
3,25,2353.0,0.0,1.0,3.0,0.16181229,0.8381877
3,27,1493.0,0.0,5.0,3.0,1.0,0.0
3,28,2199.0,0.0,0.0,2.0,1.0,0.0
3,30,1153.0,1.0,2.0,4.0,1.0,0.0
3,31,2024.0,0.0,3.0,3.0,0.40352422,0.5964758
3,33,2772.0,0.0,3.0,1.0,0.0,1.0
3,34,2161.0,0.0,5.0,2.0,1.0,0.0
3,35,2088.0,0.0,1.0,4.0,0.044419136,0.9555809
3,36,1633.0,1.0,4.0,5.0,1.0,0.0
3,37,1656.0,1.0,2.0,1.0,0.24449877,0.7555012
3,40,1764.0,1.0,4.0,1.0,1.0,0.0
3,41,1420.0,0.0,5.0,0.0,1.0,0.0
3,42,2227.0,0.0,5.0,2.0,0.0,1.0
3,44,1739.0,1.0,1.0,5.0,0.0,1.0
3,45,2245.0,0.0,0.0,0.0,0.17444934,0.8255507
3,50,2719.0,0.0,5.0,0.0,0.38693467,0.6130653
3,51,2205.0,1.0,1.0,3.0,0.018552875,0.9814471
3,59,2085.0,0.0,3.0,3.0,0.0,1.0
3,68,1639.0,0.0,0.0,1.0,1.0,0.0
3,73,1789.0,0.0,5.0,3.0,1.0,0.0
3,75,1578.0,1.0,0.0,0.0,1.0,0.0
3,76,2061.0,0.0,1.0,2.0,1.0,0.0
3,86,2121.0,1.0,3.0,2.0,0.08988764,0.9101124
4,0,1251.0,1.0,5.0,5.0,0.0,1.0
4,1,1038.0,1.0,7.0,8.0,0.0,1.0
4,2,1256.0,0.0,5.0,2.0,0.43818465,0.5618153
4,3,1788.0,1.0,0.0,2.0,0.5780392,0.42196077
4,4,2499.0,0.0,2.0,6.0,0.5417973,0.45820272
4,5,2868.0,1.0,5.0,2.0,0.55531734,0.4446827
4,6,1421.0,1.0,6.0,5.0,0.27281022,0.7271898
4,7,2446.0,1.0,5.0,6.0,0.66701514,0.33298483
4,8,1545.0,1.0,3.0,6.0,0.28314394,0.71685606
4,9,3669.0,1.0,5.0,6.0,0.42055485,0.5794451
4,10,1818.0,1.0,8.0,6.0,0.44983277,0.5501672
4,11,1181.0,0.0,10.0,6.0,0.0,1.0
4,12,1195.0,1.0,3.0,8.0,0.6197564,0.38024357
4,13,850.0,1.0,9.0,10.0,0.6158301,0.38416988
4,14,1262.0,1.0,8.0,4.0,0.6924067,0.30759332
4,15,996.0,0.0,6.0,3.0,0.0,1.0
4,16,1813.0,0.0,9.0,9.0,0.6186306,0.3813694
4,17,4718.0,1.0,3.0,5.0,0.59298074,0.40701926
4,18,696.0,1.0,5.0,10.0,0.0,1.0
4,19,5891.0,0.0,5.0,2.0,0.56171334,0.4382867
4,20,673.0,1.0,5.0,10.0,0.0,1.0
4,21,1172.0,0.0,9.0,6.0,0.0,1.0
4,22,1055.0,1.0,5.0,8.0,0.0,1.0
4,23,1359.0,1.0,9.0,7.0,0.7097625,0.29023746
4,24,1337.0,1.0,5.0,8.0,0.45215312,0.5478469
4,25,1598.0,0.0,6.0,3.0,0.88789237,0.11210762
4,26,818.0,0.0,10.0,9.0,0.0,1.0
4,27,1794.0,0.0,6.0,3.0,0.14183123,0.8581688
4,29,692.0,1.0,6.0,8.0,0.0,1.0
4,30,1482.0,1.0,2.0,7.0,0.3216846,0.6783154
4,31,1289.0,0.0,2.0,3.0,0.19559902,0.804401
4,32,1058.0,1.0,2.0,4.0,0.42785236,0.57214767
4,33,2231.0,1.0,6.0,9.0,0.5444109,0.45558912
4,34,1352.0,1.0,6.0,8.0,0.29579067,0.7042093
4,35,2352.0,0.0,5.0,5.0,0.6025918,0.39740822
4,36,1021.0,0.0,4.0,5.0,0.5648148,0.4351852
4,37,1363.0,0.0,3.0,2.0,0.46980554,0.53019446
4,38,1699.0,0.0,2.0,6.0,0.60201514,0.3979849
4,39,2748.0,1.0,3.0,6.0,0.24641149,0.7535885
4,40,2726.0,0.0,6.0,7.0,0.57259583,0.42740414
4,41,2960.0,1.0,5.0,5.0,0.26264343,0.73735654
4,42,3257.0,0.0,2.0,2.0,0.43624952,0.5637505
4,43,1716.0,0.0,10.0,7.0,0.69188696,0.30811304
4,44,1646.0,0.0,9.0,8.0,0.7281022,0.27189782
4,45,2453.0,1.0,5.0,6.0,0.34475908,0.65524095
4,46,5252.0,0.0,9.0,6.0,0.56309855,0.43690148
4,47,1465.0,0.0,6.0,5.0,0.29581994,0.70418006
4,48,1355.0,0.0,7.0,2.0,0.34754097,0.652459
4,49,1379.0,1.0,6.0,2.0,0.66573817,0.33426183
4,51,1277.0,1.0,5.0,3.0,0.62030077,0.37969926
4,52,867.0,0.0,6.0,6.0,1.0,0.0
4,53,2134.0,1.0,8.0,8.0,0.0,1.0
4,54,1567.0,1.0,6.0,9.0,0.6002227,0.3997773
4,55,1213.0,0.0,8.0,5.0,1.0,0.0
4,56,3139.0,1.0,7.0,9.0,0.46273685,0.53726315
4,57,1347.0,1.0,3.0,7.0,0.6107711,0.38922888
4,58,1307.0,1.0,2.0,5.0,0.0,1.0
4,59,1266.0,0.0,9.0,8.0,0.5361077,0.46389228
4,60,2430.0,1.0,2.0,6.0,0.62090814,0.37909186
4,61,1396.0,1.0,9.0,6.0,0.53796655,0.46203345
4,62,1187.0,1.0,5.0,5.0,0.6242171,0.37578288
4,63,1687.0,1.0,6.0,9.0,0.35921568,0.6407843
4,64,1134.0,0.0,5.0,0.0,1.0,0.0
4,65,1629.0,1.0,6.0,7.0,0.0,1.0
4,67,1516.0,1.0,8.0,10.0,0.25977933,0.74022067
4,68,1444.0,1.0,7.0,10.0,0.48891482,0.51108515
4,69,1793.0,1.0,7.0,6.0,0.6586501,0.34134987
4,70,3844.0,1.0,5.0,8.0,0.10203462,0.8979654
4,71,1247.0,1.0,0.0,2.0,0.67479676,0.32520324
4,72,1153.0,0.0,8.0,4.0,1.0,0.0
4,73,1575.0,0.0,9.0,6.0,0.22957198,0.770428
4,74,2018.0,0.0,5.0,0.0,0.6133779,0.38662207
4,75,1002.0,1.0,8.0,10.0,0.75516224,0.24483776
4,76,2051.0,1.0,2.0,2.0,0.6202263,0.3797737
4,77,2490.0,1.0,3.0,6.0,0.50052303,0.499477
4,78,2328.0,0.0,6.0,5.0,0.6403743,0.35962567
4,79,1006.0,1.0,5.0,10.0,0.48045602,0.51954395
4,80,1301.0,1.0,6.0,10.0,0.20539153,0.7946085
4,81,5621.0,1.0,6.0,10.0,0.35790995,0.64209
4,82,1293.0,1.0,6.0,10.0,0.5366748,0.46332517
4,83,1385.0,0.0,7.0,6.0,0.0,1.0
4,84,869.0,0.0,10.0,5.0,0.0,1.0
4,85,1749.0,0.0,5.0,0.0,0.14802632,0.8519737
4,86,772.0,0.0,8.0,5.0,0.0,1.0
4,87,1277.0,1.0,7.0,9.0,0.0,1.0
4,88,1256.0,0.0,7.0,6.0,0.56426734,0.43573266
4,89,1094.0,1.0,9.0,10.0,0.3861066,0.6138934
4,90,1420.0,1.0,5.0,10.0,0.47722095,0.52277905
4,91,1163.0,1.0,6.0,6.0,0.51384616,0.48615384
4,92,3523.0,0.0,7.0,8.0,0.3859532,0.6140468
4,93,1450.0,1.0,9.0,9.0,0.0,1.0
4,94,860.0,0.0,10.0,5.0,1.0,0.0
4,95,1056.0,1.0,6.0,6.0,0.0,1.0
4,96,1025.0,0.0,7.0,5.0,1.0,0.0
4,98,1503.0,0.0,5.0,3.0,0.0,1.0
4,99,2128.0,0.0,4.0,5.0,0.5574603,0.4425397
5,0,1191.0,0.0,0.0,0.0,0.0,1.0
5,1,1660.0,0.0,0.0,1.0,0.20054695,0.7994531
5,2,1338.0,1.0,2.0,0.0,0.21909232,0.7809077
5,3,1056.0,0.0,0.0,0.0,0.43975905,0.560241
5,4,1073.0,0.0,1.0,0.0,0.0,1.0
5,5,1107.0,1.0,2.0,4.0,0.0,1.0
5,6,996.0,1.0,0.0,0.0,0.0,1.0
5,7,756.0,0.0,1.0,4.0,0.0,1.0
5,8,1367.0,0.0,0.0,4.0,0.3185438,0.6814562
5,9,998.0,0.0,5.0,5.0,0.0,1.0
5,10,1248.0,0.0,2.0,4.0,0.32352942,0.6764706
5,11,1376.0,1.0,2.0,1.0,0.5190381,0.48096192
5,12,1116.0,0.0,2.0,3.0,0.0,1.0
5,13,1161.0,0.0,4.0,2.0,0.0,1.0
5,14,1316.0,1.0,0.0,3.0,0.0,1.0
5,15,947.0,0.0,5.0,2.0,0.0,1.0
5,16,1311.0,0.0,0.0,3.0,0.0,1.0
5,17,1166.0,0.0,4.0,0.0,0.0,1.0
5,18,1271.0,1.0,3.0,3.0,1.0,0.0
5,19,1053.0,1.0,0.0,0.0,0.07168459,0.9283154
5,20,1193.0,0.0,3.0,4.0,0.0,1.0
5,21,1746.0,0.0,5.0,6.0,0.3565365,0.6434635
