subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1
0,67,1357.0,1.0,6.0,8.0,0.37266356,0.62733644
0,68,1427.0,0.0,2.0,1.0,0.5004184,0.49958158
0,69,928.0,0.0,7.0,3.0,0.55505955,0.44494048
0,70,1971.0,0.0,2.0,4.0,0.548368,0.45163205
0,71,1167.0,1.0,2.0,6.0,0.33979475,0.66020525
0,72,1123.0,1.0,4.0,6.0,0.5835655,0.41643453
0,73,3939.0,1.0,9.0,10.0,0.54632676,0.45367324
0,74,1220.0,1.0,4.0,5.0,0.45983934,0.54016066
0,75,4142.0,1.0,1.0,3.0,0.5667011,0.43329886
0,76,1102.0,1.0,4.0,3.0,0.4516129,0.5483871
0,77,2291.0,0.0,10.0,10.0,0.73536646,0.26463354
0,78,745.0,1.0,2.0,6.0,0.554731,0.44526902
0,79,1713.0,1.0,2.0,2.0,0.62509805,0.37490195
0,80,974.0,1.0,3.0,6.0,0.43206522,0.5679348
0,81,2256.0,1.0,5.0,4.0,0.5885827,0.41141734
0,82,834.0,0.0,6.0,3.0,0.5151976,0.48480242
0,83,1771.0,0.0,2.0,4.0,0.48620236,0.51379764
0,84,864.0,1.0,4.0,4.0,0.6265625,0.3734375
0,85,804.0,0.0,4.0,1.0,0.6075269,0.39247313
0,86,2060.0,1.0,5.0,5.0,0.13038734,0.86961263
0,87,1042.0,1.0,1.0,5.0,0.6795252,0.32047477
0,88,844.0,1.0,8.0,10.0,0.33395177,0.6660482
0,89,898.0,1.0,4.0,3.0,0.4075235,0.5924765
0,90,964.0,0.0,2.0,2.0,0.38826814,0.6117318
1,0,1672.0,0.0,5.0,2.0,0.44482058,0.5551794
1,1,1748.0,0.0,9.0,8.0,0.39461172,0.6053883
1,2,2104.0,1.0,7.0,10.0,0.25743645,0.74256355
1,3,4422.0,0.0,8.0,2.0,0.3754233,0.6245767
1,4,2940.0,0.0,0.0,5.0,0.39167917,0.60832083
1,5,4395.0,0.0,8.0,8.0,0.49795187,0.50204813
1,6,2623.0,0.0,9.0,3.0,0.47734553,0.5226545
1,7,1770.0,1.0,2.0,7.0,0.36271188,0.63728815
1,8,3117.0,0.0,7.0,5.0,0.74806476,0.25193524
1,9,1291.0,0.0,10.0,7.0,0.8466731,0.1533269
1,10,1846.0,1.0,2.0,2.0,0.40791956,0.5920805
1,11,1844.0,0.0,2.0,7.0,0.81587505,0.18412492
1,12,1692.0,1.0,8.0,9.0,0.39821184,0.60178816
1,13,2767.0,1.0,4.0,9.0,0.47710076,0.52289927
1,14,1758.0,1.0,2.0,7.0,0.41460148,0.58539855
1,15,1847.0,0.0,1.0,2.0,0.6238532,0.3761468
1,16,1106.0,0.0,10.0,3.0,0.5562988,0.44370124
1,17,1128.0,0.0,8.0,10.0,0.779476,0.22052401
1,18,2655.0,1.0,9.0,3.0,0.38474092,0.61525905
1,19,1937.0,1.0,2.0,8.0,0.4967666,0.5032334
1,20,995.0,0.0,8.0,10.0,0.52697617,0.47302383
1,21,1443.0,0.0,8.0,10.0,0.3683319,0.6316681
1,22,1489.0,0.0,8.0,1.0,0.4106583,0.5893417
1,23,1190.0,1.0,2.0,9.0,0.31589958,0.6841004
1,24,1292.0,0.0,3.0,1.0,0.50062734,0.49937266
1,25,1428.0,1.0,8.0,10.0,0.41304347,0.5869565
1,26,1898.0,0.0,10.0,7.0,0.69639695,0.30360308
1,27,1511.0,0.0,2.0,0.0,0.41810024,0.58189976
1,28,4826.0,1.0,8.0,1.0,0.6040896,0.39591038
1,29,2185.0,1.0,10.0,10.0,0.43152454,0.5684754
1,30,1453.0,1.0,10.0,10.0,0.3939394,0.6060606
1,31,2734.0,1.0,1.0,3.0,0.5880371,0.41196293
1,32,1087.0,1.0,8.0,10.0,0.6392758,0.36072424
1,33,2593.0,1.0,8.0,5.0,0.19634509,0.8036549
1,34,4380.0,1.0,2.0,8.0,0.3860045,0.6139955
1,35,1338.0,0.0,9.0,5.0,0.5181347,0.4818653
1,36,1472.0,1.0,5.0,9.0,0.4085667,0.5914333
1,37,4602.0,0.0,0.0,7.0,0.78344256,0.21655741
1,38,1431.0,1.0,8.0,9.0,0.62155175,0.37844828
1,39,2185.0,0.0,8.0,8.0,0.44882292,0.5511771
1,40,1361.0,0.0,5.0,8.0,0.77263373,0.22736625
1,41,1603.0,1.0,4.0,8.0,0.22513089,0.7748691
1,42,945.0,0.0,9.0,7.0,1.0,0.0
1,43,1031.0,0.0,5.0,8.0,0.8566308,0.14336918
1,44,1772.0,1.0,1.0,5.0,0.1860618,0.8139382
1,45,1327.0,0.0,4.0,10.0,0.6783154,0.3216846
1,46,2003.0,1.0,3.0,5.0,0.32555425,0.67444575
1,47,1016.0,1.0,7.0,9.0,0.5006258,0.4993742
1,48,1298.0,0.0,7.0,2.0,0.24843049,0.7515695
1,49,1037.0,0.0,5.0,8.0,0.53255814,0.46744186
1,50,3648.0,1.0,0.0,3.0,0.57514024,0.42485976
1,51,2179.0,1.0,2.0,7.0,0.59086347,0.40913653
1,52,1302.0,0.0,8.0,2.0,0.46751967,0.5324803
1,53,1193.0,1.0,9.0,10.0,0.39658636,0.60341364
1,54,1082.0,1.0,4.0,8.0,0.33791524,0.66208476
1,55,1311.0,0.0,2.0,0.0,0.57870793,0.4212921
1,56,1021.0,0.0,4.0,8.0,0.45194805,0.54805195
1,57,1141.0,0.0,0.0,3.0,0.44705883,0.5529412
1,58,849.0,0.0,9.0,8.0,0.3765625,0.6234375
1,59,1466.0,0.0,2.0,5.0,0.39878893,0.6012111
1,60,1178.0,1.0,7.0,8.0,0.2098501,0.79014987
1,61,1217.0,0.0,4.0,10.0,0.40213904,0.597861
1,62,854.0,0.0,8.0,8.0,0.5476575,0.45234248
1,63,1325.0,0.0,10.0,9.0,0.32951543,0.6704846
1,64,1685.0,1.0,6.0,0.0,0.53424656,0.46575344
1,65,2164.0,0.0,8.0,1.0,0.370522,0.629478
1,66,1379.0,1.0,1.0,5.0,0.34013605,0.65986395
1,67,2449.0,1.0,0.0,5.0,0.38896427,0.6110357
1,68,1111.0,1.0,1.0,5.0,0.5117057,0.4882943
1,69,2380.0,0.0,7.0,4.0,0.4127219,0.5872781
1,70,1305.0,0.0,4.0,2.0,0.37677053,0.62322944
1,71,1166.0,0.0,8.0,2.0,0.3231106,0.67688936
1,72,1279.0,1.0,7.0,7.0,0.20689656,0.79310346
1,73,1877.0,1.0,2.0,1.0,0.28793308,0.7120669
1,74,941.0,1.0,4.0,10.0,0.34122562,0.6587744
1,75,1456.0,0.0,8.0,8.0,0.7160804,0.2839196
1,76,2263.0,0.0,0.0,6.0,0.42325228,0.5767477
1,77,743.0,0.0,9.0,10.0,0.73357666,0.26642334
1,78,998.0,0.0,8.0,5.0,0.58026314,0.41973683
1,79,878.0,1.0,2.0,9.0,0.45825243,0.54174757
1,80,1639.0,0.0,2.0,1.0,0.4172714,0.58272856
1,81,1535.0,0.0,9.0,6.0,0.5645161,0.43548387
1,82,1204.0,1.0,2.0,8.0,0.22209822,0.77790177
1,83,1103.0,1.0,10.0,5.0,0.2772397,0.7227603
1,84,896.0,0.0,10.0,7.0,0.57482994,0.42517006
1,85,1008.0,0.0,8.0,2.0,0.36614174,0.63385826
1,86,875.0,1.0,3.0,10.0,0.5377176,0.4622824
1,87,1477.0,0.0,0.0,0.0,0.7339772,0.26602283
1,88,944.0,1.0,8.0,7.0,0.28354082,0.7164592
1,89,1690.0,0.0,8.0,4.0,0.4227769,0.57722306
1,90,667.0,1.0,6.0,10.0,0.43572986,0.56427014
1,91,1015.0,1.0,4.0,5.0,0.13550135,0.8644986
1,92,812.0,0.0,8.0,1.0,0.6217617,0.37823835
1,93,1113.0,1.0,8.0,9.0,0.24526198,0.75473803
1,94,1401.0,1.0,1.0,1.0,0.5362069,0.4637931
1,95,1332.0,1.0,4.0,2.0,0.10714286,0.89285713
1,96,728.0,0.0,10.0,6.0,0.78723407,0.21276596
1,97,1106.0,0.0,10.0,8.0,0.40409684,0.59590316
1,98,1561.0,1.0,3.0,1.0,0.3993808,0.6006192
2,0,3848.0,1.0,1.0,2.0,0.5731604,0.4268396
2,1,2885.0,0.0,2.0,0.0,0.7330525,0.26694754
2,2,6540.0,0.0,2.0,3.0,0.6505359,0.34946412
2,3,2175.0,0.0,1.0,0.0,0.6461056,0.3538944
2,4,12619.0,1.0,2.0,2.0,0.497307,0.502693
2,5,4507.0,0.0,4.0,1.0,0.38551626,0.6144838
2,6,8347.0,1.0,0.0,0.0,0.33329183,0.6667082
2,7,4549.0,1.0,1.0,3.0,0.8281288,0.17187116
2,8,3514.0,0.0,3.0,2.0,0.38731954,0.6126805
2,9,2127.0,1.0,0.0,2.0,0.18643133,0.81356865
2,10,2383.0,1.0,1.0,4.0,0.33948863,0.6605114
2,11,9526.0,0.0,4.0,2.0,0.23856279,0.7614372
2,12,2193.0,1.0,1.0,3.0,0.6553347,0.34466526
2,13,5808.0,0.0,2.0,0.0,0.8182735,0.1817265
2,14,4362.0,0.0,3.0,0.0,0.31835207,0.68164796
2,15,4429.0,0.0,5.0,2.0,0.6363418,0.3636582
2,16,1713.0,1.0,2.0,3.0,0.44013378,0.55986625
2,17,9120.0,1.0,2.0,1.0,0.4405935,0.5594065
2,18,2621.0,1.0,2.0,4.0,0.45051965,0.5494803
2,19,3390.0,0.0,2.0,0.0,0.23237598,0.767624
2,20,7396.0,0.0,5.0,0.0,0.79143703,0.20856296
2,21,3426.0,1.0,2.0,3.0,0.5894466,0.4105534
2,22,10055.0,1.0,3.0,2.0,0.47661424,0.52338576
2,23,4690.0,0.0,3.0,0.0,0.35300794,0.646992
2,24,5192.0,0.0,4.0,3.0,0.44525695,0.55474305
2,25,3098.0,0.0,4.0,1.0,0.44444445,0.5555556
2,26,3072.0,1.0,1.0,3.0,0.77232474,0.22767527
2,27,8430.0,0.0,3.0,0.0,0.53671134,0.46328864
2,28,2831.0,1.0,1.0,5.0,0.51509213,0.48490787
2,29,8306.0,1.0,0.0,0.0,0.22267759,0.7773224
2,30,4834.0,0.0,3.0,1.0,0.50637925,0.49362075
2,31,5998.0,1.0,2.0,1.0,0.4898247,0.5101753
2,32,15825.0,1.0,4.0,4.0,0.35026076,0.6497392
2,33,5164.0,0.0,1.0,4.0,0.7287137,0.27128634
2,34,12014.0,1.0,1.0,2.0,0.5171292,0.48287082
2,35,5284.0,0.0,0.0,0.0,0.8524989,0.14750111
2,36,7170.0,0.0,2.0,0.0,0.634103,0.36589697
2,37,10207.0,0.0,4.0,3.0,0.67279375,0.32720628
2,38,5170.0,1.0,2.0,2.0,0.46052906,0.539471
2,39,3539.0,0.0,2.0,0.0,0.6119012,0.3880988
2,40,2265.0,0.0,0.0,1.0,0.39562625,0.60437375
2,41,5702.0,0.0,6.0,2.0,0.45192307,0.5480769
2,42,5594.0,0.0,4.0,1.0,0.4881156,0.5118844
2,43,3327.0,1.0,2.0,2.0,0.7961131,0.20388693
2,44,3654.0,0.0,3.0,2.0,0.52103364,0.47896636
2,45,5344.0,0.0,1.0,0.0,0.6716102,0.32838982
2,46,9517.0,1.0,2.0,2.0,0.13214125,0.86785877
2,47,1832.0,1.0,1.0,3.0,0.42532006,0.57468
2,48,4326.0,1.0,1.0,2.0,0.54110116,0.45889884
2,49,12079.0,0.0,5.0,3.0,0.48490232,0.5150977
2,50,5578.0,1.0,0.0,1.0,0.5820924,0.4179076
2,51,1590.0,1.0,2.0,4.0,0.47793567,0.5220643
2,52,2614.0,1.0,2.0,1.0,0.2944868,0.70551324
2,53,2150.0,1.0,2.0,5.0,0.32345015,0.67654985
2,54,2359.0,1.0,1.0,1.0,0.6904762,0.30952382
2,55,5442.0,1.0,2.0,2.0,0.5617104,0.4382896
2,56,11225.0,0.0,5.0,4.0,0.7534624,0.24653766
2,57,2108.0,0.0,1.0,0.0,0.6700177,0.32998225
2,58,2174.0,0.0,2.0,3.0,0.45796344,0.54203653
2,59,1882.0,0.0,4.0,0.0,0.30962342,0.6903766
2,60,9030.0,1.0,1.0,3.0,0.402824,0.59717596
2,61,943.0,0.0,0.0,0.0,0.7932053,0.20679468
2,62,6752.0,0.0,3.0,2.0,0.5709142,0.4290858
2,63,2355.0,0.0,2.0,0.0,0.30081302,0.699187
2,64,8135.0,0.0,4.0,2.0,0.3704244,0.6295756
2,65,1917.0,1.0,2.0,0.0,0.5053066,0.4946934
2,66,9664.0,1.0,4.0,5.0,0.83921945,0.16078056
2,67,2398.0,0.0,2.0,0.0,0.68830574,0.3116943
2,68,1287.0,1.0,0.0,4.0,0.3710575,0.6289425
2,69,1596.0,1.0,0.0,3.0,0.38319823,0.6168018
2,70,1887.0,0.0,3.0,0.0,0.6875754,0.3124246
2,71,2173.0,1.0,2.0,0.0,0.71109873,0.28890127
2,72,1504.0,1.0,2.0,4.0,0.47578785,0.5242121
2,73,2103.0,1.0,1.0,3.0,0.59957737,0.4004226
2,74,2648.0,0.0,2.0,1.0,0.70293456,0.29706547
2,75,3629.0,0.0,5.0,6.0,0.38468388,0.6153161
2,76,3659.0,0.0,2.0,0.0,0.51180637,0.48819363
2,77,3903.0,0.0,1.0,1.0,0.578273,0.42172703
2,78,1677.0,0.0,0.0,2.0,0.45049506,0.54950494
2,79,1024.0,1.0,1.0,4.0,0.54092073,0.4590793
2,80,2237.0,0.0,2.0,1.0,0.49974936,0.50025064
2,81,5201.0,1.0,4.0,0.0,0.7083682,0.2916318
2,82,1435.0,0.0,5.0,0.0,0.51187336,0.48812664
2,83,8584.0,1.0,2.0,3.0,0.5185998,0.48140016
2,84,2135.0,0.0,0.0,1.0,0.3848564,0.6151436
2,85,2029.0,0.0,4.0,2.0,0.4554069,0.5445931
2,86,3619.0,0.0,3.0,2.0,0.566072,0.43392804
2,87,1823.0,0.0,1.0,0.0,0.33789062,0.6621094
2,88,7245.0,0.0,1.0,0.0,0.3315021,0.6684979
2,89,2863.0,0.0,5.0,1.0,0.6665399,0.33346006
2,90,1676.0,1.0,0.0,1.0,0.3109756,0.6890244
2,91,2210.0,0.0,4.0,3.0,0.6326844,0.36731556
2,92,1988.0,1.0,2.0,3.0,0.3442897,0.6557103
2,93,1683.0,0.0,2.0,0.0,0.6806137,0.31938633
2,94,1702.0,0.0,2.0,1.0,0.38004246,0.61995757
2,95,1498.0,1.0,5.0,6.0,0.3432602,0.65673983
2,96,2328.0,1.0,0.0,4.0,0.403948,0.596052
2,97,5841.0,0.0,2.0,1.0,0.53951824,0.4604818
2,98,2172.0,0.0,3.0,0.0,0.7667038,0.23329622
2,99,2046.0,0.0,0.0,2.0,0.47234762,0.5276524
3,0,2234.0,0.0,2.0,0.0,0.6487676,0.35123238
3,1,2158.0,1.0,2.0,4.0,0.0,1.0
3,2,1653.0,0.0,1.0,5.0,0.0,1.0
3,3,1243.0,0.0,5.0,1.0,1.0,0.0
3,4,1638.0,0.0,6.0,2.0,0.4523135,0.5476865
3,5,2355.0,0.0,4.0,2.0,0.22954546,0.7704545
3,6,2454.0,1.0,2.0,4.0,0.016710643,0.98328936
3,7,2968.0,0.0,0.0,1.0,0.0,1.0
3,8,1766.0,0.0,0.0,2.0,0.0,1.0
3,9,4742.0,0.0,2.0,0.0,0.42464614,0.57535386
3,10,2414.0,1.0,4.0,5.0,0.35416666,0.6458333
3,11,2062.0,1.0,0.0,4.0,0.16404495,0.8359551
3,12,1522.0,1.0,0.0,5.0,0.0,1.0
3,13,1340.0,1.0,2.0,3.0,0.74788135,0.25211865
3,14,2136.0,1.0,2.0,4.0,0.21174206,0.78825796
3,15,1237.0,1.0,2.0,6.0,0.0,1.0
3,16,2130.0,0.0,5.0,3.0,0.28226477,0.71773523
3,17,1489.0,1.0,3.0,2.0,0.26637554,0.73362446
3,18,2721.0,1.0,1.0,1.0,0.6369146,0.3630854
3,19,2406.0,0.0,2.0,0.0,0.4001182,0.59988177
3,20,2504.0,0.0,3.0,4.0,0.5833769,0.41662312
3,21,1349.0,0.0,3.0,2.0,0.64665353,0.35334647
3,22,1063.0,1.0,6.0,6.0,0.5122549,0.4877451
3,23,1917.0,1.0,1.0,0.0,0.0,1.0
3,24,2050.0,1.0,1.0,3.0,0.42477202,0.575228
3,25,2353.0,0.0,1.0,3.0,0.074794315,0.9252057
3,26,1895.0,0.0,1.0,0.0,0.0,1.0
3,27,1493.0,0.0,5.0,3.0,0.52388537,0.47611466
3,28,2199.0,0.0,0.0,2.0,0.65620095,0.34379905
3,29,1902.0,1.0,1.0,3.0,0.0,1.0
3,30,1153.0,1.0,2.0,4.0,0.2628798,0.7371202
3,31,2024.0,0.0,3.0,3.0,0.27707198,0.722928
3,32,1923.0,0.0,3.0,0.0,0.0,1.0
3,33,2772.0,0.0,3.0,1.0,0.011396011,0.988604
3,34,2161.0,0.0,5.0,2.0,0.58432037,0.41567963
3,35,2088.0,0.0,1.0,4.0,0.027936963,0.97206306
3,36,1633.0,1.0,4.0,5.0,0.51512915,0.48487085
3,37,1656.0,1.0,2.0,1.0,0.39233038,0.6076696
3,38,2284.0,1.0,0.0,4.0,0.0,1.0
3,39,1293.0,1.0,0.0,2.0,0.0,1.0
3,40,1764.0,1.0,4.0,1.0,0.3944591,0.6055409
3,41,1420.0,0.0,5.0,0.0,0.6307978,0.36920223
3,42,2227.0,0.0,5.0,2.0,0.18853974,0.81146026
3,43,1535.0,0.0,3.0,0.0,0.0,1.0
3,44,1739.0,1.0,1.0,5.0,0.06920415,0.93079585
3,45,2245.0,0.0,0.0,0.0,0.21524288,0.78475714
3,46,1256.0,1.0,0.0,3.0,0.0,1.0
3,47,2104.0,0.0,2.0,1.0,0.0,1.0
3,48,1761.0,0.0,2.0,0.0,1.0,0.0
3,49,1298.0,1.0,0.0,1.0,0.0,1.0
3,50,2719.0,0.0,5.0,0.0,0.3225131,0.6774869
3,51,2205.0,1.0,1.0,3.0,0.0154202,0.9845798
3,52,2181.0,0.0,0.0,4.0,0.0,1.0
3,53,1324.0,1.0,0.0,0.0,0.0,1.0
3,54,1577.0,1.0,1.0,3.0,0.0,1.0
3,55,2291.0,1.0,2.0,3.0,0.0,1.0
3,56,1686.0,1.0,2.0,4.0,0.0,1.0
3,57,2180.0,1.0,3.0,2.0,0.0,1.0
3,58,2344.0,1.0,3.0,0.0,0.0,1.0
3,59,2085.0,0.0,3.0,3.0,0.08425532,0.91574466
3,60,2067.0,1.0,0.0,1.0,0.0,1.0
3,61,1465.0,0.0,4.0,0.0,0.0,1.0
3,62,1587.0,1.0,3.0,5.0,0.0,1.0
3,63,1778.0,0.0,3.0,4.0,0.0,1.0
3,64,1631.0,0.0,3.0,3.0,0.0,1.0
3,65,1592.0,0.0,1.0,4.0,0.0,1.0
3,66,1512.0,0.0,3.0,2.0,0.0,1.0
3,67,1656.0,0.0,0.0,3.0,0.0,1.0
3,68,1639.0,0.0,0.0,1.0,0.8604924,0.13950762
3,69,1322.0,1.0,1.0,5.0,0.0,1.0
3,70,1620.0,1.0,4.0,3.0,0.0,1.0
3,71,1247.0,1.0,5.0,2.0,0.0,1.0
3,72,1731.0,0.0,0.0,2.0,0.0,1.0
3,73,1789.0,0.0,5.0,3.0,0.3300562,0.6699438
3,74,1116.0,0.0,3.0,1.0,0.0,1.0
3,75,1578.0,1.0,0.0,0.0,0.77978724,0.22021277
3,76,2061.0,0.0,1.0,2.0,0.7554125,0.24458748
3,77,1442.0,0.0,2.0,0.0,0.0,1.0
3,78,1677.0,1.0,4.0,3.0,0.0,1.0
3,79,2116.0,0.0,2.0,2.0,0.0,1.0
3,80,1315.0,0.0,5.0,3.0,1.0,0.0
3,81,2174.0,1.0,2.0,0.0,0.0,1.0
3,82,1003.0,0.0,3.0,8.0,0.0,1.0
3,83,2759.0,1.0,0.0,4.0,0.0,1.0
3,84,2487.0,1.0,1.0,2.0,0.0,1.0
3,85,1045.0,1.0,2.0,5.0,0.0,1.0
3,86,2121.0,1.0,3.0,2.0,0.04771372,0.9522863
3,87,1819.0,1.0,3.0,0.0,0.0,1.0
4,0,1251.0,1.0,5.0,5.0,0.29411766,0.7058824
4,1,1038.0,1.0,7.0,8.0,0.29674795,0.703252
4,2,1256.0,0.0,5.0,2.0,0.5911162,0.40888384
4,3,1788.0,1.0,0.0,2.0,0.6229853,0.37701473
4,4,2499.0,0.0,2.0,6.0,0.59133273,0.4086673
4,5,2868.0,1.0,5.0,2.0,0.59028053,0.40971947
4,6,1421.0,1.0,6.0,5.0,0.2502092,0.7497908
4,7,2446.0,1.0,5.0,6.0,0.6886608,0.3113392
4,8,1545.0,1.0,3.0,6.0,0.26720285,0.73279715
4,9,3669.0,1.0,5.0,6.0,0.44688535,0.55311465
4,10,1818.0,1.0,8.0,6.0,0.55389833,0.4461017
4,11,1181.0,0.0,10.0,6.0,0.46607342,0.5339266
4,12,1195.0,1.0,3.0,8.0,0.5337995,0.46620047
4,13,850.0,1.0,9.0,10.0,0.59849906,0.40150094
4,14,1262.0,1.0,8.0,4.0,0.5741729,0.42582712
4,15,996.0,0.0,6.0,3.0,0.33931035,0.66068965
4,16,1813.0,0.0,9.0,9.0,0.6795987,0.32040134
4,17,4718.0,1.0,3.0,5.0,0.5577717,0.44222835
4,18,696.0,1.0,5.0,10.0,0.47105262,0.52894735
4,19,5891.0,0.0,5.0,2.0,0.54383415,0.45616588
4,20,673.0,1.0,5.0,10.0,0.43502825,0.56497175
4,21,1172.0,0.0,9.0,6.0,0.27251995,0.72748005
4,22,1055.0,1.0,5.0,8.0,0.27715877,0.7228412
4,23,1359.0,1.0,9.0,7.0,0.52952754,0.47047246
4,24,1337.0,1.0,5.0,8.0,0.3652174,0.6347826
4,25,1598.0,0.0,6.0,3.0,0.6984127,0.3015873
4,26,818.0,0.0,10.0,9.0,0.3638298,0.6361702
4,27,1794.0,0.0,6.0,3.0,0.27134147,0.72865856
4,28,698.0,0.0,10.0,6.0,1.0,0.0
4,29,692.0,1.0,6.0,8.0,0.46380696,0.536193
4,30,1482.0,1.0,2.0,7.0,0.30016723,0.6998328
4,31,1289.0,0.0,2.0,3.0,0.34068137,0.6593186
4,32,1058.0,1.0,2.0,4.0,0.36796537,0.63203466
4,33,2231.0,1.0,6.0,9.0,0.48078975,0.5192102
4,34,1352.0,1.0,6.0,8.0,0.24551463,0.75448537
4,35,2352.0,0.0,5.0,5.0,0.63419485,0.36580518
4,36,1021.0,0.0,4.0,5.0,0.4765625,0.5234375
4,37,1363.0,0.0,3.0,2.0,0.44262296,0.55737704
4,38,1699.0,0.0,2.0,6.0,0.6486286,0.35137138
4,39,2748.0,1.0,3.0,6.0,0.3061674,0.6938326
4,40,2726.0,0.0,6.0,7.0,0.68372095,0.31627908
4,41,2960.0,1.0,5.0,5.0,0.23842593,0.7615741
4,42,3257.0,0.0,2.0,2.0,0.41048357,0.5895164
4,43,1716.0,0.0,10.0,7.0,0.7291667,0.27083334
4,44,1646.0,0.0,9.0,8.0,0.77006173,0.22993827
4,45,2453.0,1.0,5.0,6.0,0.33771288,0.6622871
4,46,5252.0,0.0,9.0,6.0,0.55147976,0.4485202
4,47,1465.0,0.0,6.0,5.0,0.28163266,0.71836734
4,48,1355.0,0.0,7.0,2.0,0.33704293,0.6629571
4,49,1379.0,1.0,6.0,2.0,0.4828283,0.51717174
4,50,875.0,1.0,6.0,10.0,0.0,1.0
4,51,1277.0,1.0,5.0,3.0,0.66258353,0.33741647
